employee_id,first_name,last_name,department,job_title,hire_date,home_district,home_address,home_lat,home_lng,reported_lat,reported_lng,work_district,work_address,work_lat,work_lng,distance_home_to_work_km,address_changes_last_year,last_verified_date,address_valid,gps_location_mismatch,is_anomaly,likely_to_relocate,relocation_score
RW-EMP-00742,Immaculee,Ntirenganya,Ministry of Education,Administrator,2023-04-30,Rubavu,"NR 93 St, Gikondo, Rubavu",-1.678419,29.253251,-1.678756,29.252146,Rubavu,"KG 89 St, Kibagabaga, Rubavu",-1.682084,29.258582,0.72,1,2024-06-13,1,0,0,0,0.16
RW-EMP-00743,Amina,Sibomana,Ministry of Finance,Senior Officer,2022-06-17,Kayonza,"KK 471 St, Gisozi, Kayonza",-1.893004,30.648738,-2.039327,30.678401,Kayonza,"KN 371 St, Kanombe, Kayonza",-1.889797,30.652134,0.52,0,2024-12-21,1,1,0,0,0.23
RW-EMP-00744,Fabiola,Uwimana,Ministry of Health,Accountant,2019-03-10,Rwamagana,"RN 170 St, Kibagabaga, Rwamagana",-1.946427,30.425668,-1.947033,30.425935,Rwamagana,"RN 215 St, Nyamirambo, Rwamagana",-1.944986,30.439531,1.55,0,2024-09-02,1,0,0,0,0.08
RW-EMP-00745,Patrick,Ingabire,Ministry of Finance,Teacher,2021-12-03,Rubavu,"RN 378 St, Kimironko, Rubavu",-1.69223,29.257224,-1.69187,29.257275,Rubavu,"KK 112 St, Kacyiru, Rubavu",-1.684762,29.257773,0.83,0,2024-07-21,1,0,0,0,0.04
RW-EMP-00746,Odette,Ntakirutimana,Rwanda National Police,Supervisor,2021-03-30,Rwamagana,"KG 469 St, Masaka, Rwamagana",-1.956695,30.430083,-1.959728,30.42996,Rwamagana,"KK 67 St, Kagugu, Rwamagana",-1.947701,30.432547,1.04,0,2024-08-01,1,0,0,0,0.06
RW-EMP-00747,Fidele,Gashumba,Ministry of Education,Officer,2020-06-10,Huye,"KK 10 St, Gikondo, Huye",-2.583288,29.738026,-2.584214,29.736343,Huye,"RN 364 St, Nyamirambo, Huye",-2.604236,29.740907,2.35,0,2024-07-10,1,0,0,0,0.02
RW-EMP-00748,Janvier,Munyakazi,Rwanda Development Board,Director,2019-09-10,Musanze,"RN 204 St, Kanombe, Musanze",-1.503797,29.624469,-1.500605,29.624701,Musanze,"RN 444 St, Kagugu, Musanze",-1.497836,29.637392,1.58,0,2024-11-19,1,0,0,0,0.02
RW-EMP-00749,Janvier,Bizimana,Ministry of ICT,Manager,2020-02-08,Rusizi,"RN 406 St, Gikondo, Rusizi",-2.478834,28.908545,-2.478222,28.90818,Rusizi,"KK 15 St, Kanombe, Rusizi",-2.485253,28.909409,0.72,1,2024-02-07,1,0,0,0,0.15
RW-EMP-00750,Pierre,Mukamana,Ministry of Health,Manager,2022-04-21,Kicukiro,"RN 140 St, Gisozi, Kicukiro",-1.991455,30.111507,-1.993307,30.108611,Kicukiro,"RN 162 St, Gisozi, Kicukiro",-1.985848,30.098353,1.59,0,2024-05-12,1,0,0,0,0.07
RW-EMP-00751,Celestin,Habimana,Ministry of Health,Supervisor,2022-06-06,Kicukiro,"KN 12 St, Kanombe, Kicukiro",-1.992259,30.096671,-1.992951,30.093297,Kicukiro,"KG 176 St, Kanombe, Kicukiro",-1.998651,30.100199,0.81,1,2024-02-27,1,0,0,0,0.1
RW-EMP-00752,Josiane,Sibomana,Ministry of Infrastructure,Nurse,2018-10-16,Musanze,"KK 262 St, Gikondo, Musanze",-1.49043,29.639172,-1.48823,29.639658,Musanze,"RN 243 St, Kimironko, Musanze",-1.500272,29.638344,1.1,0,2024-03-12,1,0,0,0,0.05
RW-EMP-00753,Beatrice,Ndayisaba,Ministry of Infrastructure,Manager,2020-12-27,Huye,"KK 194 St, Remera, Huye",-2.605668,29.750286,-2.604667,29.749815,Huye,"RN 45 St, Kimironko, Huye",-2.596541,29.738435,1.66,0,2024-03-27,1,0,0,0,0.04
RW-EMP-00754,Eric,Uwase,Ministry of Agriculture,Teacher,2018-12-05,Muhanga,"NR 225 St, Gikondo, Muhanga",-2.086635,29.752197,-2.086503,29.75472,Rwamagana,"RN 2 St, Gisozi, Rwamagana",-1.947209,30.425918,76.37,0,2024-02-16,1,0,0,0,0.29
RW-EMP-00755,Rodrigue,Ntirenganya,Ministry of Justice,Teacher,2020-09-01,Kicukiro,"NR 73 St, Remera, Kicukiro",-1.994254,30.087809,-1.993341,30.088805,Kicukiro,"KN 145 St, Kagugu, Kicukiro",-1.993414,30.096967,1.02,0,2024-03-07,1,0,0,0,0.07
RW-EMP-00756,Janvier,Uwitonze,Ministry of ICT,Teacher,2021-12-10,Muhanga,"RN 500 St, Remera, Muhanga",-2.073153,29.747405,-2.074673,29.746926,Muhanga,"KN 328 St, Nyamirambo, Muhanga",-2.082979,29.748864,1.1,0,2024-05-12,1,0,0,0,0.07
RW-EMP-00757,Josiane,Mutabazi,Ministry of Agriculture,Technician,2019-05-22,Musanze,"KN 122 St, Gisozi, Musanze",-1.514482,29.642784,-1.51788,29.641497,Musanze,"KK 248 St, Gisozi, Musanze",-1.50788,29.635041,1.13,0,2024-01-23,1,0,0,0,0.06
RW-EMP-00758,Beatrice,Kayitesi,Ministry of Justice,Teacher,2022-10-31,Muhanga,"NR 373 St, Gikondo, Muhanga",-2.09684,29.7581,-2.099217,29.761075,Muhanga,"NR 346 St, Kibagabaga, Muhanga",-2.082598,29.750596,1.79,1,2024-07-25,1,0,0,0,0.09
RW-EMP-00759,Rodrigue,Bizimana,Ministry of Agriculture,Supervisor,2018-12-19,Rwamagana,"NR 208 St, Nyamirambo, Rwamagana",-1.949452,30.434547,-1.950335,30.434222,Kicukiro,"RN 361 St, Kimironko, Kicukiro",-1.993078,30.096397,37.85,1,2024-02-20,1,0,0,0,0.26
RW-EMP-00760,Patrick,Nkurunziza,Ministry of Finance,Analyst,2020-11-18,Muhanga,"KK 54 St, Gisozi, Muhanga",-2.0727,29.755609,-2.070876,29.752045,Muhanga,"NR 47 St, Gisozi, Muhanga",-2.077061,29.754899,0.49,0,2024-05-10,1,0,0,0,0.09
RW-EMP-00761,Alexis,Abayisenga,Ministry of Agriculture,Technician,2021-09-26,Huye,"NR 2 St, Kibagabaga, Huye",-2.588614,29.733561,-2.591468,29.735607,Huye,"KN 282 St, Kagugu, Huye",-2.592999,29.743017,1.16,1,2024-12-22,1,0,0,0,0.1
RW-EMP-00762,Jean,Habimana,Ministry of Health,Coordinator,2019-09-02,Kicukiro,"RN 162 St, Nyamirambo, Kicukiro",-1.994925,30.095544,-1.992317,30.095531,Kicukiro,"KG 308 St, Gikondo, Kicukiro",-1.996753,30.102443,0.79,0,2024-05-15,1,0,0,0,0.08
RW-EMP-00763,Olivier,Ndayisaba,Ministry of Education,Coordinator,2022-04-02,Kicukiro,"KN 79 St, Kacyiru, Kicukiro",-1.981457,30.105897,-1.98539,30.108486,Kicukiro,"NR 231 St, Nyamirambo, Kicukiro",-1.994368,30.097743,1.7,1,2024-10-18,1,1,0,0,0.36
RW-EMP-00764,Amina,Abayisenga,Rwanda Revenue Authority,Teacher,2023-05-04,Musanze,"KN 252 St, Kagugu, Musanze",-1.489191,29.6432,-1.490282,29.644747,Musanze,"RN 93 St, Remera, Musanze",-1.506468,29.634738,2.14,0,2024-12-19,0,0,0,0,0.05
RW-EMP-00765,Beatrice,Munyakazi,Ministry of Education,Supervisor,2020-02-06,Kayonza,"KN 193 St, Remera, Kayonza",-1.874845,30.644683,-1.876904,30.642338,Kayonza,"NR 173 St, Kacyiru, Kayonza",-1.884489,30.651121,1.29,2,2024-12-15,0,0,0,0,0.21
RW-EMP-00766,Immaculee,Niyonzima,Rwanda National Police,Officer,2022-11-23,Rwamagana,"NR 171 St, Kibagabaga, Rwamagana",-1.951402,30.445075,-1.952532,30.445023,Rwamagana,"KG 40 St, Kibagabaga, Rwamagana",-1.949014,30.428661,1.84,0,2024-10-12,1,0,0,0,0.07
RW-EMP-00767,Beatrice,Uwitonze,Ministry of Health,Coordinator,2018-10-05,Muhanga,"KG 69 St, Kimironko, Muhanga",-2.082169,29.751919,-2.080907,29.751239,Muhanga,"NR 139 St, Gikondo, Muhanga",-2.082066,29.741691,1.14,1,2024-06-10,1,0,0,0,0.1
RW-EMP-00768,Fidele,Bizimana,Rwanda National Police,Teacher,2022-03-21,Kicukiro,"RN 429 St, Kanombe, Kicukiro",-2.00672,30.088793,-2.011186,30.088785,Kicukiro,"RN 172 St, Gisozi, Kicukiro",-1.99834,30.096359,1.25,0,2024-04-22,1,0,0,0,0.04
RW-EMP-00769,Marie,Tuyisenge,Ministry of ICT,Specialist,2021-02-01,Kicukiro,"KN 427 St, Nyamirambo, Kicukiro",-1.992581,30.099499,-1.992578,30.099682,Kicukiro,"RN 406 St, Kagugu, Kicukiro",-1.998235,30.093234,0.94,1,2024-02-12,1,0,0,0,0.12
RW-EMP-00770,Fidele,Ndayisaba,Ministry of Infrastructure,Technician,2018-11-02,Musanze,"RN 340 St, Gisozi, Musanze",-1.498589,29.637805,-1.494567,29.637805,Musanze,"KK 444 St, Kagugu, Musanze",-1.498684,29.636594,0.13,0,2024-02-20,1,0,0,0,0.04
RW-EMP-00771,Patrick,Tuyisenge,Ministry of Agriculture,Analyst,2021-04-19,Kicukiro,"NR 104 St, Gisozi, Kicukiro",-2.004296,30.094328,-2.003525,30.095837,Huye,"KG 3 St, Remera, Huye",-2.599507,29.742175,76.77,1,2024-07-04,1,0,0,0,0.38
RW-EMP-00772,Marie,Niyonzima,Rwanda Revenue Authority,Teacher,2020-07-29,Gasabo,"NR 406 St, Gisozi, Gasabo",-1.903259,30.097493,-1.873984,30.026373,Rwamagana,"NR 401 St, Remera, Rwamagana",-1.951473,30.436915,38.05,1,2024-05-11,0,1,1,0,0.42
RW-EMP-00773,Yvonne,Ntirenganya,Ministry of Health,Accountant,2022-08-22,Huye,"NR 71 St, Kanombe, Huye",-2.594654,29.742369,-2.593265,29.741363,Huye,"KG 126 St, Remera, Huye",-2.601443,29.739194,0.83,1,2024-10-19,1,0,0,0,0.08
RW-EMP-00774,Odette,Bizimana,Ministry of Education,Senior Officer,2020-05-15,Rwamagana,"NR 95 St, Gisozi, Rwamagana",-1.953311,30.443914,-1.95483,30.440549,Rwamagana,"KN 304 St, Gisozi, Rwamagana",-1.94637,30.436301,1.14,0,2024-08-06,1,0,0,0,0.02
RW-EMP-00775,Yvonne,Uwimana,Ministry of Finance,Technician,2020-03-09,Rubavu,"NR 135 St, Kanombe, Rubavu",-1.670071,29.251736,-1.673097,29.249692,Rubavu,"KN 179 St, Gikondo, Rubavu",-1.676844,29.258503,1.06,0,2024-03-13,1,0,0,0,0.02
RW-EMP-00776,Fabiola,Nkurunziza,Ministry of Agriculture,Inspector,2019-04-08,Nyarugenge,"KN 46 St, Kanombe, Nyarugenge",-1.931992,30.055631,-1.853563,30.203547,Nyarugenge,"KK 79 St, Kibagabaga, Nyarugenge",-1.941454,30.065059,1.48,1,2024-04-27,1,1,0,0,0.31
RW-EMP-00777,Patrick,Uwimana,Rwanda Development Board,Director,2020-11-24,Nyarugenge,"KG 88 St, Kanombe, Nyarugenge",-1.945196,30.063199,-1.947241,30.063868,Nyarugenge,"KN 439 St, Gisozi, Nyarugenge",-1.944379,30.058791,0.5,2,2024-03-18,1,0,0,0,0.24
RW-EMP-00778,Janvier,Gashumba,Rwanda Revenue Authority,Officer,2022-03-26,Rusizi,"RN 303 St, Nyamirambo, Rusizi",-2.477384,28.903121,-2.477957,28.904521,Rusizi,"NR 444 St, Nyamirambo, Rusizi",-2.474607,28.904428,0.34,0,2024-01-18,0,0,0,0,0.03
RW-EMP-00779,Beatrice,Uwase,Ministry of Finance,Specialist,2023-03-25,Gasabo,"KN 182 St, Gisozi, Gasabo",-1.89396,30.109101,-1.891886,30.110247,Nyarugenge,"KG 120 St, Remera, Nyarugenge",-1.942848,30.063169,7.45,0,2024-11-30,0,0,0,0,0.1
RW-EMP-00780,Eric,Habimana,Ministry of Agriculture,Supervisor,2018-11-18,Rubavu,"KN 29 St, Gikondo, Rubavu",-1.675205,29.274807,-1.673497,29.278738,Rubavu,"NR 398 St, Kanombe, Rubavu",-1.67603,29.253516,2.37,0,2024-11-23,1,0,0,0,0.01
RW-EMP-00781,Solange,Niyonzima,Rwanda National Police,Technician,2018-02-18,Kayonza,"KN 116 St, Gisozi, Kayonza",-1.891185,30.648839,-1.890898,30.649017,Kayonza,"KG 372 St, Remera, Kayonza",-1.881921,30.645351,1.1,1,2024-04-27,1,0,0,0,0.16
RW-EMP-00782,Chantal,Niyonzima,Ministry of Health,Senior Officer,2019-03-14,Muhanga,"KG 463 St, Kibagabaga, Muhanga",-2.08424,29.761507,-2.082027,29.758421,Muhanga,"KG 333 St, Gisozi, Muhanga",-2.084739,29.742815,2.08,0,2024-02-06,1,0,0,0,0.05
RW-EMP-00783,Yvonne,Gashumba,Ministry of Justice,Senior Officer,2020-08-23,Kicukiro,"NR 254 St, Kagugu, Kicukiro",-1.977625,30.10396,-1.976339,30.10629,Kicukiro,"KG 445 St, Kimironko, Kicukiro",-1.991429,30.101469,1.56,1,2024-01-04,0,0,0,0,0.16
RW-EMP-00784,Alexis,Munyakazi,Ministry of Health,Supervisor,2020-12-28,Musanze,"KK 322 St, Kibagabaga, Musanze",-1.514188,29.640921,-1.510873,29.643918,Musanze,"RN 115 St, Kanombe, Musanze",-1.498028,29.637006,1.85,1,2024-09-10,1,0,0,0,0.17
RW-EMP-00785,Emmanuel,Bizimana,Ministry of Infrastructure,Nurse,2021-12-05,Huye,"KK 472 St, Kibagabaga, Huye",-2.594956,29.736189,-2.593455,29.736174,Huye,"NR 442 St, Kanombe, Huye",-2.599548,29.738547,0.57,4,2024-09-10,1,0,0,0,0.34
RW-EMP-00786,Eric,Ingabire,Rwanda National Police,Technician,2018-09-03,Kicukiro,"KN 117 St, Kibagabaga, Kicukiro",-1.991431,30.104102,-1.837576,30.021034,Kicukiro,"NR 421 St, Masaka, Kicukiro",-1.993582,30.103265,0.26,0,2024-12-04,1,1,0,0,0.25
RW-EMP-00787,Fabiola,Ntakirutimana,Ministry of Justice,Administrator,2020-02-06,Rusizi,"KG 332 St, Kimironko, Rusizi",-2.482405,28.91371,-2.480592,28.915957,Rusizi,"KK 92 St, Masaka, Rusizi",-2.476442,28.912624,0.67,0,2024-09-06,1,0,0,0,0.07
RW-EMP-00788,Esperance,Niyonzima,Ministry of Health,Technician,2021-12-14,Rwamagana,"NR 286 St, Gisozi, Rwamagana",-1.957066,30.432991,-1.957087,30.43194,Rwamagana,"NR 50 St, Kanombe, Rwamagana",-1.950883,30.432167,0.69,0,2024-03-30,1,0,0,0,0.03
RW-EMP-00789,Vestine,Uwase,Ministry of Education,Accountant,2019-10-08,Huye,"KG 244 St, Gikondo, Huye",-2.591444,29.72618,-2.591741,29.726252,Huye,"KG 456 St, Gikondo, Huye",-2.603544,29.74212,2.22,1,2024-09-20,1,0,0,0,0.11
RW-EMP-00790,Yvonne,Niyonzima,Ministry of Education,Coordinator,2022-02-07,Rusizi,"KN 441 St, Kibagabaga, Rusizi",-2.487522,28.901469,-2.487749,28.901439,Rwamagana,"KG 156 St, Gisozi, Rwamagana",-1.949518,30.434228,180.31,1,2024-10-07,1,0,0,0,0.46
RW-EMP-00791,Innocent,Ndayisaba,Ministry of Justice,Officer,2021-06-16,Muhanga,"KG 20 St, Remera, Muhanga",-2.076886,29.747493,-2.075629,29.746723,Muhanga,"KK 59 St, Remera, Muhanga",-2.078131,29.749746,0.29,0,2024-09-15,1,0,0,0,0.01
RW-EMP-00792,Claudine,Ingabire,Ministry of Justice,Supervisor,2021-11-11,Muhanga,"KG 499 St, Kimironko, Muhanga",-2.09679,29.752533,-2.100239,29.750342,Gasabo,"NR 114 St, Remera, Gasabo",-1.898536,30.111751,45.54,1,2024-03-01,1,0,0,0,0.24
RW-EMP-00793,Vestine,Mutabazi,Ministry of Health,Specialist,2023-04-29,Kicukiro,"KK 88 St, Kanombe, Kicukiro",-2.004358,30.090403,-2.0039,30.090568,Kicukiro,"KG 256 St, Kacyiru, Kicukiro",-1.994348,30.099031,1.47,0,2024-01-22,1,0,0,0,0.04
RW-EMP-00794,Patrick,Tuyisenge,Ministry of Education,Technician,2018-07-23,Nyarugenge,"RN 29 St, Kanombe, Nyarugenge",-1.959127,30.071104,-1.959245,30.069874,Nyarugenge,"RN 445 St, Masaka, Nyarugenge",-1.939717,30.063444,2.32,1,2024-10-12,1,0,0,0,0.15
RW-EMP-00795,Janvier,Kayitesi,Ministry of Health,Technician,2020-06-10,Rwamagana,"KN 60 St, Nyamirambo, Rwamagana",-1.951785,30.444718,-1.951734,30.444842,Huye,"KG 375 St, Remera, Huye",-2.590325,29.739439,105.6,0,2024-06-26,1,0,0,0,0.4
RW-EMP-00796,Vestine,Ingabire,Ministry of Finance,Coordinator,2019-03-20,Nyarugenge,"KK 463 St, Gikondo, Nyarugenge",-1.939644,30.059157,-1.940022,30.059849,Nyarugenge,"NR 103 St, Kimironko, Nyarugenge",-1.939002,30.068939,1.09,0,2024-09-06,0,0,0,0,0.02
RW-EMP-00797,Eric,Habimana,Ministry of Agriculture,Nurse,2022-11-23,Kayonza,"KN 135 St, Kimironko, Kayonza",-1.882132,30.6458,-1.87963,30.642604,Kayonza,"KK 130 St, Masaka, Kayonza",-1.879293,30.657162,1.3,0,2024-04-26,1,0,0,0,0.05
RW-EMP-00798,Claudine,Ingabire,Rwanda National Police,Accountant,2021-11-19,Gasabo,"KK 187 St, Remera, Gasabo",-1.904837,30.108359,-1.905171,30.108858,Gasabo,"KK 469 St, Kimironko, Gasabo",-1.900024,30.120153,1.41,0,2024-11-13,1,0,0,0,0.06
RW-EMP-00799,Amina,Habimana,Rwanda Revenue Authority,Administrator,2021-07-05,Rusizi,"RN 12 St, Masaka, Rusizi",-2.491459,28.9077,-2.491592,28.910253,Rusizi,"RN 497 St, Kanombe, Rusizi",-2.471991,28.907582,2.16,3,2024-06-25,1,0,0,0,0.31
RW-EMP-00800,Alexis,Habyarimana,Rwanda National Police,Inspector,2021-07-18,Rwamagana,"KK 414 St, Nyamirambo, Rwamagana",-1.949334,30.435023,-1.946263,30.432547,Rwamagana,"KK 422 St, Kacyiru, Rwamagana",-1.944537,30.427017,1.04,2,2024-10-13,1,0,0,0,0.24
RW-EMP-00801,Immaculee,Mukamana,Ministry of Infrastructure,Coordinator,2018-02-26,Rusizi,"KN 6 St, Gikondo, Rusizi",-2.478504,28.912771,-2.477315,28.912524,Rusizi,"KK 36 St, Masaka, Rusizi",-2.486565,28.909336,0.97,1,2024-12-03,1,0,0,0,0.12
RW-EMP-00802,Marie,Sibomana,Ministry of Health,Manager,2020-04-16,Kicukiro,"KK 159 St, Kibagabaga, Kicukiro",-2.004269,30.100164,-2.056547,30.033736,Kicukiro,"KN 308 St, Kimironko, Kicukiro",-1.99266,30.09944,1.29,1,2024-04-27,1,1,0,0,0.31
RW-EMP-00803,Innocent,Ntirenganya,Ministry of ICT,Director,2022-04-09,Nyarugenge,"KK 183 St, Kacyiru, Nyarugenge",-1.929446,30.053992,-1.927346,30.055851,Nyarugenge,"KN 344 St, Remera, Nyarugenge",-1.943274,30.063006,1.83,2,2024-03-19,1,0,0,0,0.17
RW-EMP-00804,Claudine,Ingabire,Ministry of Health,Administrator,2020-11-20,Nyarugenge,"KK 433 St, Gikondo, Nyarugenge",-1.94339,30.061291,-1.943052,30.062057,Nyarugenge,"RN 452 St, Kimironko, Nyarugenge",-1.943534,30.06069,0.07,0,2024-01-21,1,0,0,0,0.01
RW-EMP-00805,Rodrigue,Habyarimana,Ministry of Finance,Manager,2022-12-06,Kicukiro,"KK 139 St, Kibagabaga, Kicukiro",-1.994738,30.100022,-1.995141,30.100029,Kicukiro,"RN 401 St, Kimironko, Kicukiro",-1.994548,30.098323,0.19,0,2024-11-12,1,0,0,0,0.01
RW-EMP-00806,Patrick,Sibomana,Ministry of ICT,Supervisor,2019-11-24,Rwamagana,"KG 376 St, Gisozi, Rwamagana",-1.951514,30.436949,-1.951035,30.436116,Rwamagana,"NR 396 St, Gisozi, Rwamagana",-1.9524,30.430167,0.76,1,2024-09-20,1,0,0,0,0.09
RW-EMP-00807,Josiane,Uwase,Ministry of Health,Inspector,2021-11-30,Kayonza,"KN 371 St, Kagugu, Kayonza",-1.872044,30.657965,-1.874326,30.655037,Kayonza,"RN 36 St, Gisozi, Kayonza",-1.879571,30.645179,1.65,0,2024-07-15,1,0,0,0,0.1
RW-EMP-00808,Claudine,Kayitesi,Ministry of Finance,Engineer,2021-08-23,Kicukiro,"KG 314 St, Gisozi, Kicukiro",-1.990729,30.087898,-1.991035,30.091397,Kicukiro,"KK 484 St, Kanombe, Kicukiro",-2.001434,30.096098,1.5,0,2024-10-09,1,0,0,0,0.04
RW-EMP-00809,Celestin,Munyakazi,Ministry of Health,Inspector,2019-04-23,Kicukiro,"NR 12 St, Gisozi, Kicukiro",-1.994786,30.086215,-1.996881,30.082809,Kicukiro,"KG 69 St, Kacyiru, Kicukiro",-1.995057,30.094245,0.89,0,2024-05-27,1,0,0,0,0.04
RW-EMP-00810,Chantal,Mutabazi,Rwanda National Police,Accountant,2018-04-20,Musanze,"KG 346 St, Kimironko, Musanze",-1.488177,29.638984,-1.489701,29.638868,Musanze,"KK 173 St, Kacyiru, Musanze",-1.491203,29.639159,0.34,1,2024-10-05,1,0,0,0,0.12
RW-EMP-00811,Eric,Ntirenganya,Ministry of Agriculture,Coordinator,2018-12-23,Rusizi,"KK 317 St, Nyamirambo, Rusizi",-2.473588,28.905846,-2.473028,28.905571,Rusizi,"KG 87 St, Kanombe, Rusizi",-2.48163,28.91109,1.07,2,2024-04-26,1,0,0,0,0.19
RW-EMP-00812,Rodrigue,Munyakazi,Ministry of Health,Coordinator,2018-01-15,Nyarugenge,"KN 296 St, Gisozi, Nyarugenge",-1.94171,30.064763,-1.943083,30.067986,Nyarugenge,"KN 303 St, Gisozi, Nyarugenge",-1.948526,30.06308,0.78,0,2024-10-14,1,0,0,0,0.07
RW-EMP-00813,Vestine,Mutabazi,Ministry of Education,Supervisor,2022-10-28,Rusizi,"KG 306 St, Gisozi, Rusizi",-2.482536,28.910398,-2.481352,28.908357,Rusizi,"NR 4 St, Kimironko, Rusizi",-2.480089,28.907892,0.39,1,2024-10-01,1,0,0,0,0.14
RW-EMP-00814,Odette,Ntakirutimana,Rwanda Revenue Authority,Coordinator,2020-04-13,Nyarugenge,"KK 356 St, Masaka, Nyarugenge",-1.938028,30.056013,-1.934817,30.056911,Kayonza,"RN 336 St, Masaka, Kayonza",-1.882305,30.644042,65.56,0,2024-01-13,1,0,0,0,0.29
RW-EMP-00815,Vestine,Niyonzima,Rwanda Revenue Authority,Supervisor,2022-01-22,Kicukiro,"KK 303 St, Masaka, Kicukiro",-1.992535,30.102148,-1.995109,30.101721,Kicukiro,"KG 234 St, Kagugu, Kicukiro",-1.997138,30.095469,0.9,4,2024-02-27,1,0,0,0,0.34
RW-EMP-00816,Celestin,Ntakirutimana,Ministry of Education,Specialist,2019-02-28,Kayonza,"KG 2 St, Remera, Kayonza",-1.877264,30.654952,-1.872984,30.656182,Kayonza,"KN 303 St, Kimironko, Kayonza",-1.882733,30.641291,1.63,1,2024-06-06,1,0,0,0,0.16
RW-EMP-00817,Emmanuel,Kayitesi,Ministry of Agriculture,Officer,2019-06-22,Rusizi,"KG 369 St, Nyamirambo, Rusizi",-2.480742,28.913121,-2.478301,28.914621,Rusizi,"RN 330 St, Gikondo, Rusizi",-2.479224,28.907391,0.66,0,2024-12-17,1,0,0,0,0.04
RW-EMP-00818,Eric,Niyonzima,Ministry of Agriculture,Administrator,2020-10-27,Gasabo,"RN 349 St, Gisozi, Gasabo",-1.902673,30.125986,-1.903099,30.128953,Gasabo,"KG 333 St, Kanombe, Gasabo",-1.898936,30.11854,0.92,0,2024-11-10,1,0,0,0,0.02
RW-EMP-00819,Eric,Habimana,Ministry of Agriculture,Engineer,2022-09-22,Gasabo,"NR 259 St, Masaka, Gasabo",-1.890695,30.120833,-1.890342,30.120951,Gasabo,"RN 135 St, Gikondo, Gasabo",-1.893761,30.11887,0.4,0,2024-01-08,1,0,0,0,0.04
RW-EMP-00820,Chantal,Ntakirutimana,Rwanda Development Board,Accountant,2019-08-06,Kayonza,"RN 37 St, Remera, Kayonza",-1.891042,30.644584,-1.892041,30.643212,Kayonza,"KK 272 St, Kagugu, Kayonza",-1.889426,30.653338,0.99,0,2024-11-13,1,0,0,0,0.08
RW-EMP-00821,Fidele,Bizimana,Ministry of Infrastructure,Accountant,2023-02-10,Rusizi,"KK 336 St, Kibagabaga, Rusizi",-2.479638,28.925062,-2.479975,28.924308,Rusizi,"NR 195 St, Remera, Rusizi",-2.479683,28.908003,1.89,0,2024-09-02,1,0,0,0,0.05
RW-EMP-00822,Josiane,Mutabazi,Rwanda National Police,Supervisor,2019-05-23,Rusizi,"RN 188 St, Kacyiru, Rusizi",-2.470666,28.916078,-2.472079,28.915896,Rusizi,"NR 106 St, Gisozi, Rusizi",-2.47356,28.911338,0.62,0,2024-01-04,1,0,0,0,0.04
RW-EMP-00823,Emmanuel,Ntakirutimana,Ministry of Education,Director,2019-10-12,Rubavu,"KG 295 St, Remera, Rubavu",-1.673918,29.24958,-1.670762,29.25143,Rubavu,"KK 110 St, Kagugu, Rubavu",-1.683527,29.258686,1.47,5,2024-01-10,0,0,1,0,0.5
RW-EMP-00824,Patrick,Gashumba,Ministry of Infrastructure,Coordinator,2020-09-26,Rwamagana,"KK 174 St, Gisozi, Rwamagana",-1.947871,30.434473,-1.947675,30.434615,Musanze,"RN 461 St, Kimironko, Musanze",-1.499018,29.642144,101.08,2,2024-11-04,1,0,0,1,0.51
RW-EMP-00825,Vestine,Habimana,Ministry of Finance,Administrator,2018-07-27,Musanze,"KG 244 St, Remera, Musanze",-1.493122,29.630402,-1.49302,29.630712,Musanze,"RN 441 St, Kagugu, Musanze",-1.504964,29.631881,1.32,0,2024-11-23,1,0,0,0,0.07
RW-EMP-00826,Josiane,Habyarimana,Ministry of Justice,Supervisor,2018-05-13,Gasabo,"KN 493 St, Masaka, Gasabo",-1.881157,30.122088,-1.883786,30.125584,Gasabo,"RN 110 St, Kacyiru, Gasabo",-1.894338,30.117875,1.54,0,2024-12-25,1,0,0,0,0.04
RW-EMP-00827,Fidele,Niyonzima,Ministry of Justice,Specialist,2021-10-14,Kayonza,"NR 291 St, Kagugu, Kayonza",-1.890635,30.655339,-1.891512,30.658917,Kayonza,"KN 141 St, Remera, Kayonza",-1.884521,30.651717,0.79,0,2024-04-19,1,0,0,0,0.06
RW-EMP-00828,Rodrigue,Ingabire,Rwanda National Police,Officer,2020-05-08,Nyarugenge,"RN 38 St, Kanombe, Nyarugenge",-1.937824,30.064601,-1.937914,30.063908,Nyarugenge,"KG 143 St, Nyamirambo, Nyarugenge",-1.945956,30.066737,0.93,2,2024-10-07,1,0,0,0,0.18
RW-EMP-00829,Fidele,Sibomana,Rwanda National Police,Teacher,2021-08-01,Rubavu,"NR 349 St, Kagugu, Rubavu",-1.681898,29.255526,-1.683114,29.253036,Rubavu,"KG 498 St, Kibagabaga, Rubavu",-1.682347,29.259161,0.41,1,2024-05-02,1,0,0,0,0.12
RW-EMP-00830,Josiane,Habyarimana,Ministry of Finance,Teacher,2019-08-30,Musanze,"NR 139 St, Nyamirambo, Musanze",-1.497527,29.636182,-1.498789,29.634581,Kicukiro,"KG 282 St, Kanombe, Kicukiro",-1.998018,30.102259,75.91,0,2024-05-31,1,0,0,0,0.31
